시	군/구	동	단지명	전용면적(㎡)	계약년	계약월	계약일	거래금액(만원)	층	건축년도
서울특별시	영등포구	당산동4가	당산삼성2차	59.76	2021	5	31	97000	4	1997
서울특별시	영등포구	당산동4가	당산삼성2차	59.76	2021	10	6	106500	10	1997
서울특별시	영등포구	당산동4가	당산삼성2차	84.93	2021	10	6	125000	12	1997
서울특별시	영등포구	당산동4가	당산현대3차	84.5	2021	1	7	116000	11	1988
서울특별시	영등포구	당산동4가	당산현대3차	73.27	2021	1	18	108000	12	1988
서울특별시	영등포구	당산동4가	당산현대3차	73.27	2021	3	8	110000	3	1988
서울특별시	영등포구	당산동4가	당산현대3차	59.26	2021	4	17	87500	1	1988
서울특별시	영등포구	당산동4가	당산현대3차	59.26	2021	5	15	102800	6	1988
서울특별시	영등포구	당산동4가	당산현대3차	59.26	2021	8	24	102500	12	1988
서울특별시	영등포구	당산동4가	당산현대3차	59.26	2021	12	4	105000	9	1988
서울특별시	영등포구	당산동4가	당산현대3차	84.5	2021	12	29	122000	5	1988
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	1	2	132000	10	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	1	4	107400	24	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	1	6	132000	20	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	1	11	112000	9	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	1	16	148000	24	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	1	26	147700	9	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	3	2	120000	13	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.37	2021	3	6	111800	18	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	3	8	137500	1	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	3	13	136000	4	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	3	15	132500	4	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	3	16	119900	4	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	3	18	130000	7	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	4	23	123000	4	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	5	25	145000	8	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	5	30	124000	6	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	6	3	156000	20	2000
서울특별시	영등포구	당산동4가	당산현대5차	114.84	2021	6	11	160000	22	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	6	12	123000	16	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	6	19	135500	3	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	6	26	146000	24	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	7	2	121000	7	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	7	24	130000	1	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	7	30	142000	8	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	8	19	145000	10	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	8	28	120000	11	2000
서울특별시	영등포구	당산동4가	당산현대5차	84.69	2021	9	3	150000	25	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	9	11	110000	1	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.85	2021	10	14	123000	13	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.55	2021	11	20	104500	2	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.75	2021	11	22	124000	4	2000
서울특별시	영등포구	당산동4가	당산현대5차	59.37	2021	11	23	115000	4	2000
서울특별시	영등포구	당산동4가	브라운스톤당산	84.039	2021	2	27	129000	5	2015
서울특별시	영등포구	당산동4가	브라운스톤당산	84.038	2021	8	24	125000	3	2015
서울특별시	영등포구	당산동4가	브라운스톤당산	84.039	2021	9	11	140000	5	2015
서울특별시	영등포구	당산동4가	삼익플라주	84.16	2021	10	31	115000	17	2013
서울특별시	영등포구	당산동4가	삼익플라주	84.16	2021	11	13	109000	19	2013
서울특별시	영등포구	당산동4가	유원제일	73.98	2021	1	8	121000	6	1983
서울특별시	영등포구	당산동4가	유원제일	51.48	2021	4	17	85000	5	1983
서울특별시	영등포구	당산동4가	유원제일	84.78	2021	6	4	128000	4	1983
서울특별시	영등포구	당산동4가	유원제일	84.78	2021	6	8	129000	5	1983
서울특별시	영등포구	당산동4가	유원제일	84.78	2021	7	29	120000	11	1983
서울특별시	영등포구	당산동4가	유원제일	84.78	2021	9	3	120000	1	1983
서울특별시	영등포구	당산동4가	유원제일	84.78	2021	9	8	121000	1	1983
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	1	16	106000	15	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	1	30	104000	3	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	2	15	103000	7	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	3	2	90500	18	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	5	18	73000	12	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	5	24	91000	14	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	5	27	103800	17	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	6	4	87800	17	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	7	3	104000	3	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	7	10	105500	11	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	7	17	93000	15	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	8	14	98000	5	1999
서울특별시	영등포구	당산동4가	한강아파트	59.4	2021	8	14	94800	13	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	8	23	115000	5	1999
서울특별시	영등포구	당산동4가	한강아파트	84.98	2021	9	1	65000	4	1999
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	1	20	34000	6	2005
서울특별시	영등포구	당산동5가	당산디오빌	38.97	2021	1	26	47000	10	2005
서울특별시	영등포구	당산동5가	당산디오빌	58.54	2021	3	5	77700	10	2005
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	3	13	36500	9	2005
서울특별시	영등포구	당산동5가	당산디오빌	29.23	2021	4	17	36000	5	2005
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	4	30	34500	7	2005
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	5	7	36500	9	2005
서울특별시	영등포구	당산동5가	당산디오빌	29.23	2021	5	12	37000	9	2005
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	5	13	36000	4	2005
서울특별시	영등포구	당산동5가	당산디오빌	29.23	2021	6	25	37800	7	2005
서울특별시	영등포구	당산동5가	당산디오빌	29.23	2021	6	30	34000	4	2005
서울특별시	영등포구	당산동5가	당산디오빌	33.09	2021	7	25	41500	4	2005
서울특별시	영등포구	당산동5가	당산디오빌	28.86	2021	11	8	37500	8	2005
서울특별시	영등포구	당산동5가	당산삼성래미안4차	133.42	2021	1	12	180000	12	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	133.42	2021	1	16	177500	11	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	133.42	2021	1	18	177000	7	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	1	21	174000	3	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	2	19	173000	19	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	97.27	2021	2	22	145500	1	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	3	11	175000	25	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	133.42	2021	3	22	177000	5	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	97.27	2021	4	23	173000	9	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	97.27	2021	5	7	170000	15	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	84.94	2021	5	8	165000	9	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	84.94	2021	5	18	159800	11	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	5	19	192000	19	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	5	21	190000	14	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	5	24	195000	16	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	84.94	2021	5	28	166000	10	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	6	8	184000	8	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	6	25	184000	2	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	97.27	2021	7	12	175000	16	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	7	13	165000	1	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	7	29	193000	18	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	133.42	2021	7	29	188500	16	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	7	30	182000	11	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	7	31	177000	2	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	8	11	181000	14	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	8	12	184500	10	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	97.27	2021	9	16	182000	17	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	10	31	195000	11	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	161.08	2021	11	10	203000	15	2003
서울특별시	영등포구	당산동5가	당산삼성래미안4차	115.78	2021	12	2	183000	11	2003
서울특별시	영등포구	당산동5가	당산센트럴아이파크	71.98	2021	6	26	158000	22	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	84.98	2021	6	27	172500	14	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	59.98	2021	7	8	140000	11	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	59.98	2021	7	17	148000	28	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	84.98	2021	7	24	187000	20	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	59.98	2021	9	11	153500	23	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	84.98	2021	9	11	170000	24	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	84.98	2021	9	27	170000	24	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	84.98	2021	10	22	189500	18	2020
서울특별시	영등포구	당산동5가	당산센트럴아이파크	59.98	2021	12	5	150000	9	2020
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	1	5	109000	7	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	1	18	115000	6	1999
서울특별시	영등포구	당산동5가	당산효성1차	84.9	2021	1	30	125000	1	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	2	24	110300	3	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	3	2	109400	14	1999
서울특별시	영등포구	당산동5가	당산효성1차	134.77	2021	3	9	155000	24	1999
서울특별시	영등포구	당산동5가	당산효성1차	84.9	2021	3	29	137000	4	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	3	29	118300	6	1999
서울특별시	영등포구	당산동5가	당산효성1차	84.9	2021	5	4	142000	7	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	5	19	116500	2	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	5	29	119500	5	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	5	29	119500	5	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	7	24	113000	1	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	8	17	113000	1	1999
서울특별시	영등포구	당산동5가	당산효성1차	59.85	2021	10	15	114800	1	1999
서울특별시	영등포구	당산동5가	당산효성타운2차	84.38	2021	1	5	129000	2	2001
서울특별시	영등포구	당산동5가	당산효성타운2차	84.38	2021	1	13	140000	10	2001
서울특별시	영등포구	당산동5가	당산효성타운2차	84.38	2021	6	17	159000	16	2001
서울특별시	영등포구	당산동5가	당산효성타운2차	84.38	2021	7	29	159500	13	2001
서울특별시	영등포구	당산동5가	반도유보라	84.58	2021	1	16	91000	10	2002
서울특별시	영등포구	당산동5가	반도유보라	84.58	2021	1	25	89900	5	2002
서울특별시	영등포구	당산동5가	반도유보라	84.58	2021	5	8	85000	9	2002
서울특별시	영등포구	당산동5가	성원	59.94	2021	3	6	78500	1	1997
서울특별시	영등포구	당산동5가	성원	59.94	2021	7	1	83700	1	1997
서울특별시	영등포구	당산동5가	성원	84.96	2021	7	1	118000	4	1997
서울특별시	영등포구	당산동5가	유원제일2차	84.6	2021	9	15	157000	7	1984
서울특별시	영등포구	당산동6가	유탑유블레스	13.3867	2021	4	1	15000	9	2012
서울특별시	영등포구	당산동6가	유탑유블레스	13.7067	2021	4	5	16700	9	2012
서울특별시	영등포구	당산동6가	유탑유블레스	13.7067	2021	7	21	14900	7	2012
서울특별시	영등포구	당산동6가	유탑유블레스	13.7067	2021	12	6	17000	9	2012
서울특별시	영등포구	대림동	(1101-1)	13.9	2021	3	26	11400	8	2012
서울특별시	영등포구	대림동	(1101-1)	14.81	2021	4	8	11000	3	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	4	23	11300	9	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	5	28	10100	5	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	5	31	10000	3	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	7	10	11000	6	2012
서울특별시	영등포구	대림동	(1101-1)	13.9	2021	7	17	11000	6	2012
서울특별시	영등포구	대림동	(1101-1)	13.64	2021	8	4	11000	5	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	8	6	11300	9	2012
서울특별시	영등포구	대림동	(1101-1)	13.9	2021	8	6	11300	9	2012
서울특별시	영등포구	대림동	(1101-1)	13.64	2021	11	9	11500	6	2012
서울특별시	영등포구	대림동	(1101-1)	14.46	2021	12	22	10500	5	2012
서울특별시	영등포구	대림동	(1101-1)	13.9	2021	12	31	10500	6	2012
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	2	20	15000	10	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	2	26	15900	13	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	4	6	15900	16	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	4	30	14500	8	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	4	30	15000	12	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	7	14400	7	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	11	14500	14	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	11	14500	9	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	12	16000	11	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	13	14500	10	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	5	21	17000	16	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	7	22	14500	16	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	7	30	15000	8	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	8	10	17000	16	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	9	2	15600	13	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	9	14	15800	10	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	11	8	15750	11	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	11	18	15500	8	2018
서울특별시	영등포구	대림동	G밸리소홈	16.1	2021	11	25	14700	10	2018
서울특별시	영등포구	대림동	e편한세상영등포아델포레	59.968	2021	2	9	113000	10	2020
서울특별시	영등포구	대림동	e편한세상영등포아델포레	84.9571	2021	2	28	135000	15	2020
서울특별시	영등포구	대림동	e편한세상영등포아델포레	59.968	2021	4	30	109000	10	2020
서울특별시	영등포구	대림동	e편한세상영등포아델포레	84.9948	2021	5	19	139000	15	2020
서울특별시	영등포구	대림동	갑을명가	84.87	2021	1	27	70000	1	2005
서울특별시	영등포구	대림동	갑을명가	84.87	2021	5	20	84000	7	2005
서울특별시	영등포구	대림동	늘푸른	79.75	2021	2	21	55000	3	2008
서울특별시	영등포구	대림동	늘푸른	79.75	2021	3	8	56000	2	2008
서울특별시	영등포구	대림동	대림현대	59.76	2021	1	23	66000	9	1999
서울특별시	영등포구	대림동	대림현대	59.76	2021	4	8	65000	5	1999
서울특별시	영등포구	대림동	대림현대	59.76	2021	5	18	69000	11	1999
서울특별시	영등포구	대림동	대림현대	59.76	2021	7	3	70000	4	1999
서울특별시	영등포구	대림동	대림현대	84.96	2021	7	29	82000	18	1999
서울특별시	영등포구	대림동	무림	56.23	2021	5	24	45000	1	1981
서울특별시	영등포구	대림동	문영칸타빌레	120.18	2021	6	28	58000	1	2001
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.88	2021	1	1	100000	2	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.88	2021	1	1	100000	2	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.83	2021	5	30	105000	14	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.9	2021	6	28	113500	10	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	59.95	2021	7	24	90000	8	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.88	2021	8	1	112000	5	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	84.88	2021	8	7	108000	1	2016
서울특별시	영등포구	대림동	보라매-신동아-파밀리에	59.95	2021	9	18	95000	14	2016
서울특별시	영등포구	대림동	성락	73.63	2021	1	27	49500	7	1989
서울특별시	영등포구	대림동	성락	70.38	2021	1	28	39300	8	1989
서울특별시	영등포구	대림동	성락	72.32	2021	4	2	44900	8	1989
서울특별시	영등포구	대림동	성락	69.46	2021	8	21	45000	3	1989
서울특별시	영등포구	대림동	성락	69.46	2021	8	21	45000	3	1989
서울특별시	영등포구	대림동	성원(1115-1)	73.14	2021	6	30	58500	8	1997
서울특별시	영등포구	대림동	성원(1115-1)	59.79	2021	8	14	54200	3	1997
서울특별시	영등포구	대림동	성원(650)	84.66	2021	1	30	69500	18	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	3	11	64500	17	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	4	17	71700	13	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	5	1	65000	5	1995
서울특별시	영등포구	대림동	성원(650)	84.66	2021	5	6	74000	4	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	7	21	72000	16	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	8	6	70000	3	1995
서울특별시	영등포구	대림동	성원(650)	59.63	2021	10	12	73000	9	1995
서울특별시	영등포구	대림동	신대림신동아파밀리에	84.949	2021	3	9	87500	8	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	59.9754	2021	3	20	80000	8	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	59.9754	2021	8	4	85000	6	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	84.9563	2021	8	10	100000	3	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	91.2439	2021	8	17	99000	13	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	126.3249	2021	8	30	118000	7	2013
서울특별시	영등포구	대림동	신대림신동아파밀리에	59.9754	2021	10	4	75700	1	2013
서울특별시	영등포구	대림동	신대림자이1단지	84.88	2021	1	14	89800	2	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.92	2021	4	8	87000	3	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.14	2021	4	23	91000	11	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.36	2021	5	3	91000	3	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.92	2021	5	5	97500	13	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.92	2021	5	5	89800	5	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.41	2021	7	8	100000	14	2007
서울특별시	영등포구	대림동	신대림자이1단지	84.6	2021	11	22	101000	17	2007
서울특별시	영등포구	대림동	신대림자이2단지	84.63	2021	8	31	107500	16	2007
서울특별시	영등포구	대림동	신동아	67.41	2021	1	20	70000	9	1987
서울특별시	영등포구	대림동	신동아	67.41	2021	3	15	71000	10	1987
서울특별시	영등포구	대림동	신동아	53.37	2021	4	26	53000	2	1987
서울특별시	영등포구	대림동	신동아	53.37	2021	5	26	54000	13	1987
서울특별시	영등포구	대림동	신동아	67.41	2021	5	28	72500	3	1987
서울특별시	영등포구	대림동	신동아	67.41	2021	7	3	72000	9	1987
서울특별시	영등포구	대림동	신동아	67.41	2021	10	1	72300	6	1987
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	1	9	10500	6	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	1	30	12800	3	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	2	27	12800	2	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	3	10	12500	9	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	30.47	2021	4	9	12000	8	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	4	11	10000	5	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	4	26	12200	10	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	4	27	11000	6	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	5	2	13000	11	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	17.48	2021	6	3	10500	7	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	6	3	11000	9	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	6	24	11000	4	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	8	1	11000	10	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	9	24	10000	4	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	9	27	11650	7	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	11	15	11600	10	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	11	24	10400	4	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	12	1	11000	7	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	12	15	10900	5	2013
서울특별시	영등포구	대림동	쌍용플래티넘S	18.24	2021	12	28	12200	9	2013
서울특별시	영등포구	대림동	온누리	84.65	2021	4	8	63500	5	2007
서울특별시	영등포구	대림동	온누리	84.37	2021	6	24	62000	3	2007
서울특별시	영등포구	대림동	온누리	81.91	2021	10	8	63500	7	2007
서울특별시	영등포구	대림동	우성1	62.37	2021	1	7	70000	9	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	1	7	75500	3	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	1	15	79000	7	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	1	29	80000	12	1985
서울특별시	영등포구	대림동	우성1	62.37	2021	1	30	70000	11	1985
서울특별시	영등포구	대림동	우성1	52.07	2021	3	3	63000	12	1985
서울특별시	영등포구	대림동	우성1	62.37	2021	4	3	72000	8	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	5	4	83000	15	1985
서울특별시	영등포구	대림동	우성1	62.37	2021	7	3	70750	4	1985
서울특별시	영등포구	대림동	우성1	62.37	2021	7	14	71500	3	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	7	22	80000	13	1985
서울특별시	영등포구	대림동	우성1	52.07	2021	9	6	70000	12	1985
서울특별시	영등포구	대림동	우성1	52.07	2021	9	7	66500	15	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	9	7	85000	2	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	9	10	76100	13	1985
서울특별시	영등포구	대림동	우성1	52.07	2021	10	19	70000	15	1985
서울특별시	영등포구	대림동	우성1	83.59	2021	10	21	90000	2	1985
서울특별시	영등포구	대림동	우성1	62.37	2021	12	29	69000	1	1985
서울특별시	영등포구	대림동	우성2	79.91	2021	5	13	62000	7	1992
서울특별시	영등포구	대림동	우성2	79.91	2021	7	31	67000	8	1992
서울특별시	영등포구	대림동	우성2	79.91	2021	12	3	68500	5	1992
서울특별시	영등포구	대림동	종인아네스트	75.8	2021	1	14	43000	8	2011
서울특별시	영등포구	대림동	코오롱	84.93	2021	1	9	102000	21	1998
서울특별시	영등포구	대림동	코오롱	134.91	2021	2	5	112000	15	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	2	11	101000	14	1998
서울특별시	영등포구	대림동	코오롱	134.91	2021	3	17	119000	16	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	4	16	60000	8	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	5	19	85000	7	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	5	29	102500	23	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	6	15	103500	9	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	6	19	86000	23	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	6	26	104500	16	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	7	31	88000	4	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	7	31	100300	11	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	8	3	90000	15	1998
서울특별시	영등포구	대림동	코오롱	84.93	2021	8	13	104500	17	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	9	2	92000	25	1998
서울특별시	영등포구	대림동	코오롱	59.94	2021	9	11	92900	6	1998
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	1	8	89000	2	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	1	20	88900	6	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	1	21	88800	3	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	2	2	89000	8	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	8	7	100000	10	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	8	18	99400	16	2008
서울특별시	영등포구	대림동	한솔솔파크	84.89	2021	10	1	99800	16	2008
서울특별시	영등포구	대림동	한신휴1차	59.89	2021	3	27	66500	7	1998
서울특별시	영등포구	대림동	한신휴1차	114.54	2021	4	4	85000	8	1998
서울특별시	영등포구	대림동	한신휴1차	59.89	2021	8	7	68000	13	1998
서울특별시	영등포구	대림동	한신휴1차	59.89	2021	11	2	63000	8	1998
서울특별시	영등포구	대림동	한신휴2차	59.89	2021	1	12	68000	12	1999
서울특별시	영등포구	대림동	한신휴2차	84.93	2021	5	31	82500	16	1999
서울특별시	영등포구	대림동	한신휴2차	84.93	2021	7	20	83300	12	1999
서울특별시	영등포구	대림동	한신휴2차	59.89	2021	7	21	68000	18	1999
서울특별시	영등포구	대림동	현대1	84.75	2021	3	11	82500	8	1992
서울특별시	영등포구	대림동	현대1	84.75	2021	3	12	80500	12	1992
서울특별시	영등포구	대림동	현대1	66.66	2021	3	20	73000	12	1992
서울특별시	영등포구	대림동	현대1	84.75	2021	6	5	82500	6	1992
서울특별시	영등포구	대림동	현대1	84.75	2021	6	11	83000	7	1992
